Silhouette_Score_Euclidean,Davies-Bouldin,Calinski-Herabasz,WCSS_Euclidean,Mutual_Info,Accuracy,Route_Dist_Min,Route_Time_Min,Route_Dist_Avg,Route_Time_Avg,Route_Dist_Max,Route_Time_Max,Route_Dist_Var,Route_Time_Var,Algorithm
-0.2236649015024342,12.582019311043904,1.509876169191648,1551.055460292357,0.35727057419116226,0.08615384615384616,25.291975540510457,33.9209271774843,32.7021314226424,42.8626120781653,41.424948894788216,53.61787157476466,25.486800077559188,38.762101076739725,ld_05
0.06122220804575449,2.5279473577764207,34.710627216295784,541.7045178790908,1.1382104779094533,0.2866666666666666,2.880035066370014,7.843570532099979,13.37399380424388,20.521875068295437,24.238845485382953,32.29265825703936,37.63187858601473,59.03584205083323,ld_06
0.07331736626737287,2.792068251519806,30.836017328657693,585.8338262865582,1.0898860184883596,0.26051282051282054,5.6486482748262565,10.401192372494155,16.342795871745523,23.768237516097862,34.4521362551608,46.749527663157906,75.5413739091313,120.7611687490265,ld_09
0.1216221764085258,1.8199673740779023,56.07569835603257,382.13806508255465,1.2656521332032162,0.5035897435897436,5.1471148532577775,9.506748477044448,14.851591200206837,22.275069632868835,32.35771271587469,44.04176165697716,68.08181326626429,108.97474002400375,ld_12
0.15577234776515572,1.9425153296195101,47.98526376215069,429.1030091539813,1.2657249987727384,0.46051282051282055,3.4645754816588883,7.0553045110444454,16.211237445104487,23.549898016441073,48.28306856389129,61.6490015106484,144.57575787567848,212.1314335277828,ld_15
-0.23191045286702378,10.64274422928093,1.4584034526700067,1555.1494442247756,0.3568472125937522,0.09794871794871794,25.196159060751658,33.33214827377614,33.05201518109286,43.08020674182483,42.37548774322105,54.52417362297839,25.305910476621587,35.83605949944868,ld_18
0.031029244151793773,3.1789297653236988,26.255354583573922,650.3773735340161,1.0834841364908845,0.29692307692307696,7.0332286593608995,11.740254127639073,15.201540990339018,22.981942712017737,22.85626637349631,34.447883603341985,23.539006630819845,42.81857003070955,ld_19
-0.04155647112996137,3.413556582781554,18.282057541016776,799.7086562816388,0.9536809662610748,0.27076923076923076,7.252646087427297,12.285147337002131,17.995674792171407,26.524407445744195,31.076841354647307,44.26478977543859,52.44559859489782,93.23572008213469,ld_22
0.07862042014721504,1.9911606826310593,44.159260104862014,457.04632694448264,1.2772204385275299,0.5128205128205128,5.071652452710073,9.311070393638238,14.773876189644938,22.426719531982506,29.424916284093108,42.58187869747692,68.10769896368394,120.261063115739,ld_25
0.10839290187423856,2.1990287198314427,37.73022521308191,512.8779188752544,1.2778405084876483,0.4774358974358974,5.58707239988618,9.955484966716705,16.021591763950106,23.905560043834793,31.99184604228052,45.661709134109984,73.60735390851914,128.90486998423745,ld_28
0.037781272290580405,2.5081211140805166,38.647341739228445,501.5850677453305,2.429250187538612,1.0,7.417792959782611,12.708575368695637,14.897856794101793,22.82359208679735,25.41257076333335,38.26216010000001,33.55093642367416,64.66573160435195,locationdatareal
0.2576505286571532,1.2465064040172957,76.74061660234214,296.11253136497567,1.3057712659856673,0.3435897435897436,2.183307855000001,5.492134919999985,8.518298721174018,14.413352242556051,19.327802886344827,28.89916995620694,28.99560888810869,54.099960384414025,ld_01
0.3678098961985755,0.9917710508773168,110.69159011034135,216.91619627085691,1.3567489007764202,0.3384615384615385,1.8900210161999946,5.151925639999989,8.86469279488671,14.741521018075943,19.844338574500007,30.942196201999973,33.9042121349132,63.97242484561093,ld_02
0.3283674749113775,1.0923994215693607,127.99163318614076,190.89971644854606,1.5007419047780983,0.5948717948717949,5.258041726046673,9.879720709033347,12.064370960786777,18.710435810148052,21.7232074379999,31.72896691199994,31.27074797737308,55.67770014546625,ld_03
0.3441199104745945,0.9047180594300509,114.4728744974545,210.64168747181012,1.4886370135971403,0.558974358974359,3.3415797078636347,6.979378498181819,10.49413404186557,16.99787055215925,23.303578433750022,34.650914467916714,38.92940929312349,76.68337575229526,ld_04
0.14311700379327752,1.4217918522615784,39.95873372889394,489.882711254796,1.2264264727293994,0.28717948717948716,4.352935770799997,9.726861921565222,11.859507059737291,18.91594494488825,23.528749098588243,36.33085968823522,34.281096515901396,63.67086818057689,ld_07
0.15349117156676043,3.211718408559381,64.8778428704751,339.4110566858242,1.2299646371757424,0.3435897435897436,2.8669924870000147,7.844566629999967,10.571789136199177,16.934674865623162,16.57078247335002,24.232850945999978,15.414465028725658,23.181474100619173,ld_08
0.20003996290464743,1.9317130487452656,69.20224073702322,322.2348137136595,1.2678750729397468,0.26666666666666666,4.32361950557143,8.55459969142857,12.38741899280712,19.14677128271213,19.921635976111116,31.460976148333348,22.037561369874535,39.60176329326245,ld_10
0.13105200284520307,2.1731569112340687,54.465149430334534,389.3887957125286,1.2758231338544666,0.3230769230769231,4.936597668066668,9.544865832555546,12.311753067337191,19.118532107161666,28.302249282631603,40.6596116563158,39.152456876395966,66.22402211902627,ld_11
0.15873886233935972,1.7874043042591299,62.25002047254904,350.7729897336589,1.2956695943446568,0.49743589743589745,4.821746145842107,9.00960543494738,14.32624173407691,21.401977862984925,25.490275866153866,36.67150494769225,43.1291849783201,72.95188146469843,ld_13
0.12956163733268194,2.609501151698748,58.15611034183411,370.0729247746712,1.2203138825773183,0.41025641025641024,5.08441460744444,9.850770809166665,13.314921654092595,20.45040294884723,24.35484531683333,35.49666183700004,39.930005954231575,67.28319789838406,ld_14
